,Entity ID,Gender,Marital Status,Dependents,Education,Entity's Income in INR,Entity's Family Income in INR,City Type,Average Expenditure per Entity per Month in INR
14804,14804,Male,Yes,1,Ph.d,14000,415000,A,15000
14805,14805,Female,No,0,Ph.d,10000,112000,B,10000
14806,14806,Male,Yes,3,UG,43000,244000,B,10000
14807,14807,Male,Yes,2,Not Educated,44000,162000,C,5000
14808,14808,Female,No,1,Ph.d,8000,462000,B,10000
14809,14809,Female,Yes,2,Ph.d,42000,162000,B,10000
14810,14810,Male,Yes,4,PG,17000,240000,D,2500
14811,14811,Male,Yes,1,Ph.d,47000,414000,A,15000
14812,14812,Male,Yes,4,Ph.d,45000,491000,D,2500
14813,14813,Male,Yes,1,Not Educated,43000,84000,C,5000
14814,14814,Male,Yes,3,PG,25000,179000,B,10000
14815,14815,Female,Yes,4,Not Educated,46000,212000,D,2500
14816,14816,Male,Yes,0,Ph.d,16000,398000,B,10000
14817,14817,Female,No,5,Ph.d,44000,124000,B,10000
14818,14818,Male,Yes,4,Not Educated,28000,314000,B,10000
14819,14819,Female,No,4,Ph.d,6000,468000,C,5000
14820,14820,Female,Yes,0,Not Educated,22000,102000,B,10000
14821,14821,Male,Yes,2,UG,29000,202000,B,10000
14822,14822,Female,Yes,0,Not Educated,36000,387000,A,15000
14823,14823,Female,No,4,Ph.d,44000,151000,C,5000
14824,14824,Male,No,2,Not Educated,29000,432000,B,10000
14825,14825,Male,Yes,1,Ph.d,26000,176000,B,10000
14826,14826,Male,Yes,0,Ph.d,18000,479000,C,5000
14827,14827,Male,Yes,1,PG,38000,218000,B,10000
14828,14828,Male,Yes,1,Ph.d,21000,497000,B,10000
14829,14829,Female,No,5,Not Educated,21000,330000,B,10000
14830,14830,Male,Yes,1,Ph.d,36000,272000,D,2500
14831,14831,Male,No,5,Not Educated,30000,323000,C,5000
14832,14832,Male,No,1,Ph.d,36000,379000,D,2500
14833,14833,Male,No,2,UG,27000,167000,A,15000
14834,14834,Female,No,0,Not Educated,50000,429000,A,15000
14835,14835,Female,Yes,4,PG,30000,297000,B,10000
14836,14836,Male,Yes,1,Ph.d,14000,180000,B,10000
14837,14837,Male,Yes,0,Ph.d,21000,312000,A,15000
14838,14838,Female,Yes,2,Ph.d,32000,217000,A,15000
14839,14839,Female,Yes,3,Ph.d,40000,440000,A,15000
14840,14840,Male,Yes,1,Ph.d,19000,268000,B,10000
14841,14841,Male,No,0,Not Educated,47000,257000,B,10000
14842,14842,Male,Yes,1,Ph.d,30000,344000,C,5000
14843,14843,Female,Yes,0,PG,20000,38000,B,10000
14844,14844,Male,Yes,2,PG,47000,428000,B,10000
14845,14845,Male,No,3,Ph.d,14000,417000,B,10000
14846,14846,Male,Yes,1,Ph.d,41000,452000,B,10000
14847,14847,Male,No,1,Ph.d,45000,242000,B,10000
14848,14848,Male,No,5,Ph.d,37000,136000,A,15000
14849,14849,Male,Yes,4,Ph.d,30000,480000,B,10000
14850,14850,Male,Yes,4,Ph.d,6000,318000,D,2500
14851,14851,Male,Yes,1,Ph.d,39000,301000,B,10000
14852,14852,Male,Yes,1,Not Educated,41000,392000,B,10000
14853,14853,Male,No,0,Not Educated,16000,91000,B,10000
14854,14854,Male,No,3,Ph.d,37000,419000,B,10000
14855,14855,Male,Yes,0,Ph.d,15000,229000,A,15000
14856,14856,Female,Yes,2,UG,38000,253000,B,10000
14857,14857,Male,Yes,4,Ph.d,37000,330000,C,5000
14858,14858,Male,Yes,2,Ph.d,7000,281000,A,15000
14859,14859,Male,No,1,Ph.d,16000,466000,B,10000
14860,14860,Male,Yes,4,Ph.d,10000,37000,B,10000
14861,14861,Male,Yes,1,Not Educated,18000,116000,B,10000
14862,14862,Male,Yes,5,Ph.d,40000,498000,B,10000
14863,14863,Male,Yes,3,Ph.d,7000,413000,B,10000
14864,14864,Male,Yes,4,Ph.d,13000,175000,B,10000
14865,14865,Male,Yes,1,Ph.d,36000,126000,B,10000
14866,14866,Male,No,4,Ph.d,16000,403000,A,15000
14867,14867,Male,Yes,1,Ph.d,29000,313000,A,15000
14868,14868,Male,Yes,0,PG,34000,318000,D,2500
14869,14869,Male,Yes,4,Not Educated,30000,350000,B,10000
14870,14870,Male,Yes,3,Ph.d,46000,325000,B,10000
14871,14871,Female,Yes,4,Ph.d,18000,239000,B,10000
14872,14872,Female,No,5,Ph.d,23000,206000,D,2500
14873,14873,Male,Yes,5,UG,32000,66000,B,10000
14874,14874,Male,No,4,Ph.d,43000,368000,A,15000
14875,14875,Female,Yes,1,Ph.d,42000,266000,B,10000
14876,14876,Male,Yes,2,Ph.d,8000,187000,A,15000
14877,14877,Male,Yes,0,Ph.d,16000,242000,C,5000
14878,14878,Male,Yes,5,PG,33000,492000,B,10000
14879,14879,Male,Yes,1,Ph.d,50000,441000,C,5000
14880,14880,Male,Yes,3,Ph.d,29000,40000,A,15000
14881,14881,Female,Yes,4,Ph.d,27000,96000,B,10000
14882,14882,Female,Yes,3,Ph.d,20000,461000,C,5000
14883,14883,Male,Yes,5,Ph.d,26000,459000,C,5000
14884,14884,Male,Yes,4,Ph.d,36000,420000,D,2500
14885,14885,Male,No,0,PG,43000,365000,D,2500
14886,14886,Female,No,5,Ph.d,31000,314000,A,15000
14887,14887,Female,No,4,Not Educated,13000,395000,B,10000
14888,14888,Male,No,3,Not Educated,20000,357000,B,10000
14889,14889,Female,Yes,2,Not Educated,8000,391000,B,10000
14890,14890,Male,Yes,0,Ph.d,34000,197000,B,10000
14891,14891,Male,No,5,Ph.d,48000,433000,B,10000
14892,14892,Male,Yes,0,Ph.d,30000,107000,B,10000
14893,14893,Male,Yes,0,Ph.d,48000,145000,A,15000
14894,14894,Male,Yes,4,Ph.d,16000,206000,B,10000
14895,14895,Male,Yes,4,Ph.d,16000,345000,A,15000
14896,14896,Male,No,4,Ph.d,37000,155000,A,15000
14897,14897,Male,Yes,1,Not Educated,17000,304000,A,15000
14898,14898,Male,Yes,5,PG,34000,307000,B,10000
14899,14899,Male,Yes,0,Ph.d,41000,51000,B,10000
14900,14900,Female,Yes,5,Ph.d,33000,221000,B,10000
14901,14901,Female,No,0,Not Educated,30000,67000,B,10000
14902,14902,Male,Yes,2,Ph.d,30000,335000,C,5000
14903,14903,Male,No,1,Ph.d,15000,168000,B,10000
14904,14904,Female,Yes,3,Ph.d,19000,253000,B,10000
14905,14905,Male,Yes,0,UG,27000,349000,B,10000
14906,14906,Female,Yes,5,Ph.d,30000,59000,B,10000
14907,14907,Male,No,1,PG,35000,42000,B,10000
14908,14908,Male,No,4,Ph.d,24000,295000,C,5000
14909,14909,Male,Yes,4,Ph.d,30000,106000,A,15000
14910,14910,Male,No,5,Ph.d,6000,13000,B,10000
14911,14911,Male,Yes,0,UG,28000,217000,B,10000
14912,14912,Male,Yes,2,Ph.d,38000,436000,B,10000
14913,14913,Male,Yes,2,Ph.d,7000,207000,A,15000
14914,14914,Male,Yes,1,UG,11000,24000,C,5000
14915,14915,Female,Yes,3,Ph.d,25000,476000,A,15000
14916,14916,Male,No,0,Not Educated,31000,298000,C,5000
14917,14917,Female,Yes,1,Ph.d,26000,120000,B,10000
14918,14918,Female,Yes,5,Ph.d,13000,265000,A,15000
14919,14919,Male,Yes,1,Ph.d,12000,366000,B,10000
14920,14920,Male,Yes,2,Ph.d,36000,423000,A,15000
14921,14921,Male,Yes,0,Ph.d,50000,458000,B,10000
14922,14922,Female,Yes,1,Ph.d,21000,153000,B,10000
14923,14923,Male,Yes,3,Ph.d,15000,172000,B,10000
14924,14924,Male,Yes,3,Ph.d,29000,350000,B,10000
14925,14925,Male,Yes,0,Ph.d,44000,400000,A,15000
14926,14926,Female,Yes,0,PG,5000,172000,B,10000
14927,14927,Male,Yes,5,Ph.d,42000,295000,B,10000
14928,14928,Male,Yes,3,Ph.d,25000,408000,D,2500
14929,14929,Male,Yes,4,Ph.d,45000,428000,B,10000
14930,14930,Male,No,4,PG,10000,326000,B,10000
14931,14931,Female,Yes,1,Not Educated,30000,312000,B,10000
14932,14932,Female,Yes,3,Ph.d,9000,292000,A,15000
14933,14933,Female,Yes,0,Ph.d,26000,414000,B,10000
14934,14934,Male,Yes,5,PG,11000,431000,B,10000
14935,14935,Female,No,0,Ph.d,27000,429000,D,2500
14936,14936,Female,Yes,1,Ph.d,48000,331000,B,10000
14937,14937,Female,Yes,1,Ph.d,20000,144000,B,10000
14938,14938,Female,Yes,2,Ph.d,18000,294000,B,10000
14939,14939,Male,Yes,0,Ph.d,8000,71000,D,2500
14940,14940,Male,Yes,5,Not Educated,29000,337000,B,10000
14941,14941,Male,No,1,Ph.d,44000,173000,A,15000
14942,14942,Female,No,1,Ph.d,31000,428000,A,15000
14943,14943,Female,No,1,Ph.d,27000,81000,B,10000
14944,14944,Male,Yes,5,Ph.d,9000,311000,B,10000
14945,14945,Male,Yes,2,PG,20000,195000,D,2500
14946,14946,Male,Yes,2,Ph.d,7000,216000,D,2500
14947,14947,Male,Yes,3,Ph.d,35000,469000,C,5000
14948,14948,Male,Yes,2,Ph.d,24000,350000,B,10000
14949,14949,Male,Yes,0,Ph.d,29000,394000,B,10000
14950,14950,Male,Yes,4,Ph.d,26000,209000,B,10000
14951,14951,Male,Yes,0,Ph.d,36000,106000,B,10000
14952,14952,Male,No,2,Not Educated,18000,228000,B,10000
14953,14953,Male,Yes,2,Ph.d,29000,440000,B,10000
14954,14954,Male,No,3,Ph.d,7000,159000,B,10000
14955,14955,Female,Yes,0,Ph.d,9000,270000,B,10000
14956,14956,Female,No,1,PG,12000,215000,A,15000
14957,14957,Male,No,2,Ph.d,37000,128000,B,10000
14958,14958,Male,Yes,3,UG,34000,353000,C,5000
14959,14959,Female,Yes,3,Ph.d,47000,261000,A,15000
14960,14960,Female,Yes,4,Ph.d,11000,427000,B,10000
14961,14961,Male,Yes,0,Not Educated,46000,99000,B,10000
14962,14962,Male,Yes,5,Ph.d,35000,484000,A,15000
14963,14963,Male,Yes,4,Ph.d,38000,441000,B,10000
14964,14964,Male,No,4,UG,33000,144000,B,10000
14965,14965,Male,Yes,5,Ph.d,28000,274000,B,10000
14966,14966,Male,Yes,1,Ph.d,7000,382000,B,10000
14967,14967,Female,No,0,Ph.d,26000,87000,B,10000
14968,14968,Male,Yes,1,Ph.d,16000,470000,B,10000
14969,14969,Male,Yes,4,Ph.d,6000,269000,D,2500
14970,14970,Female,Yes,5,PG,23000,356000,B,10000
14971,14971,Female,Yes,4,Ph.d,13000,295000,B,10000
14972,14972,Male,Yes,0,Ph.d,33000,364000,B,10000
14973,14973,Female,Yes,5,UG,17000,64000,B,10000
14974,14974,Male,No,1,Ph.d,26000,31000,A,15000
14975,14975,Male,Yes,0,UG,24000,375000,A,15000
14976,14976,Male,Yes,0,PG,46000,412000,B,10000
14977,14977,Male,No,1,Ph.d,10000,229000,C,5000
14978,14978,Male,Yes,2,PG,32000,263000,C,5000
14979,14979,Male,Yes,5,PG,30000,353000,C,5000
14980,14980,Male,Yes,0,Not Educated,13000,233000,C,5000
14981,14981,Male,No,1,Ph.d,41000,90000,B,10000
14982,14982,Male,Yes,5,Ph.d,35000,361000,B,10000
14983,14983,Female,No,5,Not Educated,24000,345000,B,10000
14984,14984,Male,Yes,3,Ph.d,17000,298000,A,15000
14985,14985,Male,Yes,2,Not Educated,16000,139000,C,5000
14986,14986,Female,Yes,4,Ph.d,20000,470000,B,10000
14987,14987,Female,Yes,4,PG,47000,155000,B,10000
14988,14988,Male,Yes,1,Not Educated,36000,199000,A,15000
14989,14989,Male,Yes,1,Not Educated,23000,162000,D,2500
14990,14990,Female,Yes,5,Ph.d,47000,296000,C,5000
14991,14991,Female,Yes,3,Ph.d,12000,181000,A,15000
14992,14992,Male,Yes,3,PG,48000,333000,B,10000
14993,14993,Female,Yes,5,Not Educated,49000,128000,C,5000
14994,14994,Male,No,0,Ph.d,29000,163000,C,5000
14995,14995,Male,Yes,3,Ph.d,21000,94000,B,10000
14996,14996,Male,Yes,4,Ph.d,47000,417000,B,10000
14997,14997,Male,No,1,Ph.d,44000,312000,A,15000
14998,14998,Female,Yes,1,Ph.d,22000,445000,B,10000
14999,14999,Male,Yes,4,Ph.d,46000,152000,B,10000
15000,15000,Male,Yes,2,Ph.d,26000,226000,A,15000
15001,15001,Male,Yes,3,Not Educated,29000,127000,B,10000
15002,15002,Male,Yes,4,UG,6000,405000,A,15000
15003,15003,Male,Yes,0,Ph.d,33000,111000,A,15000
15004,15004,Male,Yes,1,Ph.d,39000,487000,D,2500
15005,15005,Male,Yes,3,Ph.d,11000,417000,B,10000
15006,15006,Male,Yes,3,PG,40000,480000,B,10000
15007,15007,Male,No,4,Ph.d,31000,220000,B,10000
15008,15008,Male,No,2,PG,8000,26000,B,10000
15009,15009,Male,No,5,Not Educated,28000,228000,B,10000
15010,15010,Female,Yes,1,Ph.d,12000,387000,C,5000
15011,15011,Male,Yes,0,Ph.d,28000,201000,B,10000
15012,15012,Female,No,5,Ph.d,19000,235000,B,10000
15013,15013,Male,Yes,2,Ph.d,15000,110000,D,2500
15014,15014,Male,No,4,Ph.d,10000,146000,B,10000
15015,15015,Male,Yes,0,PG,50000,122000,D,2500
15016,15016,Male,Yes,5,Not Educated,24000,285000,B,10000
15017,15017,Male,Yes,1,Ph.d,32000,340000,D,2500
15018,15018,Male,Yes,1,Not Educated,31000,427000,A,15000
15019,15019,Male,Yes,4,Ph.d,25000,449000,C,5000
15020,15020,Female,Yes,2,Ph.d,7000,288000,B,10000
15021,15021,Female,Yes,4,Ph.d,13000,342000,B,10000
15022,15022,Male,No,3,Ph.d,24000,394000,B,10000
15023,15023,Male,Yes,1,Ph.d,32000,334000,A,15000
15024,15024,Male,Yes,5,UG,39000,245000,B,10000
15025,15025,Female,Yes,3,PG,22000,414000,B,10000
15026,15026,Female,No,4,UG,33000,143000,B,10000
15027,15027,Female,Yes,0,Ph.d,24000,54000,B,10000
15028,15028,Male,Yes,0,Ph.d,46000,270000,C,5000
15029,15029,Female,Yes,1,Ph.d,44000,70000,B,10000
15030,15030,Male,No,2,UG,37000,157000,D,2500
15031,15031,Female,Yes,2,Ph.d,23000,311000,B,10000
15032,15032,Male,No,1,Ph.d,12000,403000,B,10000
15033,15033,Male,Yes,3,Ph.d,41000,477000,B,10000
15034,15034,Female,Yes,3,Not Educated,45000,376000,B,10000
15035,15035,Male,Yes,1,Ph.d,41000,310000,B,10000
15036,15036,Female,No,0,Ph.d,33000,339000,B,10000
15037,15037,Female,Yes,3,UG,22000,444000,B,10000
15038,15038,Male,Yes,3,Ph.d,43000,367000,B,10000
15039,15039,Female,Yes,4,Ph.d,42000,310000,D,2500
15040,15040,Male,Yes,2,Not Educated,7000,130000,D,2500
15041,15041,Female,Yes,0,Ph.d,46000,244000,B,10000
15042,15042,Male,No,4,Ph.d,44000,70000,B,10000
15043,15043,Male,No,0,Ph.d,21000,262000,B,10000
15044,15044,Male,No,0,PG,18000,256000,B,10000
15045,15045,Male,Yes,1,UG,12000,247000,D,2500
15046,15046,Male,No,1,UG,43000,140000,B,10000
15047,15047,Male,No,1,Ph.d,14000,452000,C,5000
15048,15048,Male,Yes,5,Not Educated,14000,202000,B,10000
15049,15049,Male,No,0,Not Educated,17000,266000,A,15000
15050,15050,Male,No,0,Ph.d,32000,422000,A,15000
15051,15051,Male,Yes,0,Ph.d,11000,371000,A,15000
15052,15052,Female,Yes,2,Ph.d,37000,212000,D,2500
15053,15053,Female,Yes,2,Ph.d,12000,137000,B,10000
15054,15054,Male,Yes,5,UG,32000,123000,B,10000
15055,15055,Female,Yes,2,UG,25000,289000,B,10000
15056,15056,Male,No,3,Not Educated,40000,488000,B,10000
15057,15057,Male,Yes,3,Ph.d,41000,443000,B,10000
15058,15058,Male,Yes,0,PG,39000,416000,C,5000
15059,15059,Male,Yes,5,PG,33000,195000,A,15000
15060,15060,Male,Yes,1,Not Educated,14000,54000,D,2500
15061,15061,Male,Yes,2,Ph.d,48000,75000,B,10000
15062,15062,Female,Yes,3,Ph.d,6000,332000,B,10000
15063,15063,Male,Yes,3,Not Educated,35000,248000,B,10000
15064,15064,Female,Yes,1,PG,28000,471000,B,10000
15065,15065,Male,No,3,PG,12000,70000,C,5000
15066,15066,Male,Yes,4,Not Educated,30000,259000,B,10000
15067,15067,Female,No,0,PG,6000,121000,B,10000
15068,15068,Male,Yes,0,UG,47000,58000,B,10000
15069,15069,Male,No,4,Ph.d,34000,378000,B,10000
15070,15070,Male,No,1,PG,47000,456000,A,15000
15071,15071,Male,Yes,1,Ph.d,41000,366000,B,10000
15072,15072,Male,No,0,Not Educated,21000,107000,B,10000
15073,15073,Male,No,0,Ph.d,6000,151000,B,10000
15074,15074,Female,No,3,PG,50000,170000,B,10000
15075,15075,Male,Yes,1,PG,8000,175000,B,10000
15076,15076,Male,Yes,1,Ph.d,6000,408000,D,2500
15077,15077,Male,Yes,3,Ph.d,47000,316000,A,15000
15078,15078,Male,No,1,Ph.d,41000,186000,B,10000
15079,15079,Female,Yes,2,PG,8000,128000,A,15000
15080,15080,Female,Yes,3,Not Educated,5000,120000,A,15000
15081,15081,Male,Yes,0,Ph.d,18000,430000,B,10000
15082,15082,Male,Yes,1,Ph.d,18000,430000,A,15000
15083,15083,Male,Yes,3,Ph.d,13000,371000,B,10000
15084,15084,Female,Yes,3,Ph.d,20000,198000,B,10000
15085,15085,Male,No,5,UG,36000,215000,B,10000
15086,15086,Female,Yes,3,Ph.d,11000,381000,B,10000
15087,15087,Male,Yes,4,Ph.d,22000,41000,B,10000
15088,15088,Male,Yes,2,Ph.d,45000,59000,B,10000
15089,15089,Female,No,2,Ph.d,8000,328000,B,10000
15090,15090,Female,Yes,0,PG,34000,230000,D,2500
15091,15091,Male,Yes,4,Ph.d,45000,327000,B,10000
15092,15092,Female,Yes,5,Ph.d,38000,489000,D,2500
15093,15093,Male,Yes,2,Not Educated,31000,437000,B,10000
15094,15094,Female,Yes,1,UG,29000,424000,C,5000
15095,15095,Female,Yes,3,Ph.d,6000,170000,C,5000
15096,15096,Male,Yes,2,Ph.d,6000,182000,C,5000
15097,15097,Male,Yes,2,UG,45000,216000,B,10000
15098,15098,Female,Yes,5,UG,11000,65000,A,15000
15099,15099,Female,Yes,1,PG,42000,249000,B,10000
15100,15100,Male,No,4,Ph.d,47000,440000,B,10000
15101,15101,Male,Yes,1,PG,21000,410000,B,10000
15102,15102,Male,Yes,5,Not Educated,38000,454000,B,10000
15103,15103,Male,Yes,0,Not Educated,19000,383000,B,10000
15104,15104,Female,No,2,Ph.d,46000,217000,D,2500
15105,15105,Female,Yes,3,Ph.d,48000,361000,C,5000
15106,15106,Female,Yes,4,UG,23000,493000,A,15000
15107,15107,Male,Yes,5,UG,33000,240000,B,10000
15108,15108,Male,Yes,3,UG,5000,23000,D,2500
15109,15109,Female,Yes,5,Not Educated,11000,411000,B,10000
15110,15110,Male,Yes,2,Ph.d,22000,476000,C,5000
15111,15111,Male,No,5,Ph.d,24000,79000,B,10000
15112,15112,Male,Yes,3,Ph.d,24000,455000,B,10000
15113,15113,Female,Yes,2,Ph.d,11000,197000,B,10000
15114,15114,Male,No,0,Ph.d,24000,319000,B,10000
15115,15115,Male,Yes,3,PG,10000,163000,B,10000
15116,15116,Female,No,1,Ph.d,9000,130000,B,10000
15117,15117,Female,Yes,0,Ph.d,9000,166000,B,10000
15118,15118,Male,Yes,2,PG,49000,155000,A,15000
15119,15119,Male,Yes,0,Ph.d,37000,373000,D,2500
15120,15120,Male,No,1,Ph.d,22000,168000,D,2500
15121,15121,Male,No,5,Ph.d,15000,33000,B,10000
15122,15122,Male,Yes,4,UG,39000,115000,A,15000
15123,15123,Female,Yes,2,Ph.d,11000,249000,C,5000
15124,15124,Male,Yes,0,Ph.d,16000,63000,B,10000
15125,15125,Male,No,1,UG,31000,192000,D,2500
15126,15126,Male,Yes,3,Ph.d,32000,331000,B,10000
15127,15127,Female,Yes,4,Not Educated,11000,49000,A,15000
15128,15128,Male,Yes,5,Ph.d,47000,403000,B,10000
15129,15129,Male,Yes,0,Ph.d,14000,48000,D,2500
15130,15130,Male,Yes,1,Ph.d,9000,206000,B,10000
15131,15131,Female,Yes,3,UG,46000,151000,B,10000
15132,15132,Male,Yes,4,Not Educated,9000,212000,B,10000
15133,15133,Male,Yes,2,Ph.d,6000,55000,B,10000
15134,15134,Male,Yes,4,Not Educated,27000,171000,D,2500
15135,15135,Female,Yes,2,Ph.d,17000,467000,B,10000
15136,15136,Female,No,5,PG,50000,350000,A,15000
15137,15137,Male,Yes,3,Ph.d,20000,482000,B,10000
15138,15138,Female,No,3,Not Educated,31000,489000,B,10000
15139,15139,Female,Yes,2,UG,38000,341000,D,2500
15140,15140,Female,No,0,Ph.d,43000,423000,D,2500
15141,15141,Male,Yes,0,Ph.d,49000,415000,B,10000
15142,15142,Male,No,1,UG,6000,390000,B,10000
15143,15143,Male,No,1,Ph.d,29000,249000,B,10000
15144,15144,Male,Yes,2,Ph.d,36000,304000,B,10000
15145,15145,Male,Yes,3,UG,11000,165000,B,10000
15146,15146,Male,Yes,2,PG,26000,225000,B,10000
15147,15147,Male,Yes,2,PG,24000,88000,B,10000
15148,15148,Male,Yes,5,PG,30000,228000,B,10000
15149,15149,Male,Yes,3,UG,47000,263000,A,15000
15150,15150,Male,Yes,5,Not Educated,17000,369000,B,10000
15151,15151,Male,No,5,PG,9000,183000,B,10000
15152,15152,Male,Yes,4,Ph.d,37000,247000,B,10000
15153,15153,Male,No,1,PG,24000,88000,B,10000
15154,15154,Male,Yes,1,Ph.d,13000,53000,B,10000
15155,15155,Female,Yes,4,Ph.d,11000,437000,B,10000
15156,15156,Male,Yes,1,Ph.d,8000,499000,B,10000
15157,15157,Male,Yes,3,PG,25000,214000,A,15000
15158,15158,Male,Yes,2,UG,42000,209000,A,15000
15159,15159,Male,Yes,2,PG,29000,341000,B,10000
15160,15160,Female,No,0,Not Educated,23000,186000,B,10000
15161,15161,Male,Yes,5,Ph.d,25000,456000,B,10000
15162,15162,Male,Yes,3,Ph.d,27000,350000,B,10000
15163,15163,Male,No,4,Not Educated,19000,372000,B,10000
15164,15164,Male,Yes,3,PG,47000,429000,A,15000
15165,15165,Male,No,1,Ph.d,15000,364000,A,15000
15166,15166,Female,Yes,4,Ph.d,46000,377000,B,10000
15167,15167,Male,Yes,2,Not Educated,20000,84000,B,10000
15168,15168,Male,Yes,3,Ph.d,33000,152000,B,10000
15169,15169,Male,Yes,4,Ph.d,36000,316000,B,10000
15170,15170,Female,Yes,3,UG,39000,159000,B,10000
15171,15171,Male,Yes,3,Ph.d,37000,182000,B,10000
15172,15172,Male,Yes,0,PG,41000,312000,B,10000
15173,15173,Male,Yes,1,Ph.d,42000,460000,B,10000
15174,15174,Male,Yes,4,Not Educated,34000,301000,A,15000
15175,15175,Male,No,3,PG,7000,440000,C,5000
15176,15176,Male,No,1,Ph.d,22000,27000,B,10000
15177,15177,Male,Yes,3,Not Educated,43000,352000,C,5000
15178,15178,Male,No,3,Ph.d,40000,137000,B,10000
15179,15179,Male,Yes,5,PG,20000,361000,A,15000
15180,15180,Female,Yes,3,Ph.d,48000,412000,B,10000
15181,15181,Male,No,4,Ph.d,40000,413000,B,10000
15182,15182,Male,Yes,4,Ph.d,45000,425000,A,15000
15183,15183,Male,Yes,4,Not Educated,44000,166000,B,10000
15184,15184,Female,Yes,4,UG,13000,124000,D,2500
15185,15185,Female,No,0,Ph.d,11000,381000,B,10000
15186,15186,Male,Yes,0,Not Educated,19000,338000,B,10000
15187,15187,Male,Yes,1,Ph.d,26000,34000,B,10000
15188,15188,Male,Yes,3,Ph.d,21000,283000,B,10000
15189,15189,Female,Yes,5,Ph.d,18000,463000,C,5000
15190,15190,Male,Yes,4,Ph.d,41000,359000,A,15000
15191,15191,Male,Yes,0,Ph.d,24000,469000,D,2500
15192,15192,Female,Yes,1,Ph.d,43000,478000,B,10000
15193,15193,Male,Yes,3,Not Educated,9000,378000,D,2500
15194,15194,Male,Yes,3,UG,35000,468000,D,2500
15195,15195,Female,Yes,4,Ph.d,6000,150000,A,15000
15196,15196,Female,No,0,Not Educated,28000,104000,B,10000
15197,15197,Male,No,2,Not Educated,19000,417000,D,2500
15198,15198,Male,Yes,4,UG,30000,412000,B,10000
15199,15199,Male,No,0,Ph.d,32000,115000,B,10000
15200,15200,Male,Yes,2,Ph.d,7000,450000,B,10000
15201,15201,Male,Yes,5,Not Educated,27000,225000,B,10000
15202,15202,Male,No,2,PG,42000,94000,D,2500
15203,15203,Male,No,4,Ph.d,9000,315000,B,10000
15204,15204,Female,Yes,5,Ph.d,26000,227000,B,10000
15205,15205,Male,No,3,Ph.d,24000,495000,B,10000
15206,15206,Male,Yes,3,Ph.d,27000,244000,C,5000
15207,15207,Female,Yes,1,Ph.d,45000,374000,B,10000
15208,15208,Male,Yes,5,Ph.d,45000,359000,B,10000
15209,15209,Female,No,3,UG,8000,189000,A,15000
15210,15210,Female,Yes,0,UG,33000,386000,A,15000
15211,15211,Male,Yes,5,UG,47000,344000,B,10000
15212,15212,Male,Yes,0,Ph.d,46000,435000,B,10000
15213,15213,Male,Yes,5,PG,12000,35000,D,2500
15214,15214,Male,No,3,UG,34000,329000,D,2500
15215,15215,Female,Yes,3,Ph.d,18000,20000,C,5000
15216,15216,Male,Yes,0,UG,39000,231000,B,10000
15217,15217,Female,Yes,4,Ph.d,36000,39000,D,2500
15218,15218,Male,Yes,0,Ph.d,34000,72000,A,15000
15219,15219,Male,No,5,Ph.d,22000,448000,B,10000
15220,15220,Male,Yes,5,Ph.d,27000,146000,B,10000
15221,15221,Female,Yes,0,Ph.d,16000,468000,B,10000
15222,15222,Male,Yes,3,UG,29000,292000,A,15000
15223,15223,Male,Yes,5,Ph.d,32000,229000,B,10000
15224,15224,Male,Yes,1,Not Educated,18000,490000,A,15000
15225,15225,Male,No,5,Ph.d,46000,236000,B,10000
15226,15226,Female,Yes,4,Ph.d,16000,93000,C,5000
15227,15227,Female,Yes,0,PG,40000,288000,D,2500
15228,15228,Male,No,4,Not Educated,49000,257000,B,10000
15229,15229,Male,No,5,Ph.d,13000,136000,B,10000
15230,15230,Male,Yes,2,Ph.d,7000,83000,B,10000
15231,15231,Male,Yes,0,Ph.d,36000,449000,B,10000
15232,15232,Male,Yes,0,PG,43000,459000,B,10000
15233,15233,Male,Yes,0,Ph.d,46000,373000,B,10000
15234,15234,Male,No,2,PG,27000,451000,B,10000
15235,15235,Male,No,2,UG,35000,188000,D,2500
15236,15236,Female,No,0,UG,37000,110000,B,10000
15237,15237,Male,Yes,3,Ph.d,45000,249000,B,10000
15238,15238,Female,Yes,2,Not Educated,38000,136000,D,2500
15239,15239,Male,Yes,5,Ph.d,33000,423000,B,10000
15240,15240,Female,Yes,2,UG,33000,76000,A,15000
15241,15241,Male,Yes,3,Ph.d,44000,498000,C,5000
15242,15242,Male,No,3,Not Educated,47000,54000,B,10000
15243,15243,Female,No,1,UG,36000,461000,B,10000
15244,15244,Female,Yes,2,Ph.d,34000,350000,D,2500
15245,15245,Male,Yes,5,Ph.d,19000,83000,B,10000
