,Unnamed: 0,Entity ID,Gender,Marital Status,Dependents,Education,Entity's Income in INR,Entity's Family Income in INR,City Type,Average Expenditure per Entity per Month in INR,Economic Status
12303,12303,12303,Female,Yes,5,UG,46000,121000,B,10000,Moderate
12304,12304,12304,Female,Yes,2,Ph.d,33000,52000,B,10000,Average
12305,12305,12305,Male,Yes,3,Ph.d,37000,334000,A,15000,Good
12306,12306,12306,Female,No,2,Ph.d,8000,69000,B,10000,Average
12307,12307,12307,Male,Yes,3,Not Educated,42000,177000,C,5000,Moderate
12308,12308,12308,Male,Yes,5,Ph.d,27000,74000,B,10000,Average
12309,12309,12309,Male,Yes,1,Ph.d,9000,99000,D,2500,Moderate
12310,12310,12310,Male,No,5,Ph.d,48000,360000,B,10000,Excellent
12311,12311,12311,Female,Yes,2,Ph.d,22000,99000,D,2500,Moderate
12312,12312,12312,Male,Yes,0,UG,36000,205000,B,10000,Good
12313,12313,12313,Female,Yes,3,PG,44000,478000,A,15000,Excellent
12314,12314,12314,Male,Yes,1,Not Educated,30000,436000,B,10000,Excellent
12315,12315,12315,Male,Yes,5,Ph.d,10000,260000,A,15000,Good
12316,12316,12316,Male,Yes,5,Ph.d,46000,487000,B,10000,Excellent
12317,12317,12317,Male,No,1,Ph.d,35000,96000,B,10000,Moderate
12318,12318,12318,Male,Yes,1,Ph.d,22000,132000,B,10000,Moderate
12319,12319,12319,Male,Yes,0,Ph.d,18000,248000,C,5000,Good
12320,12320,12320,Male,No,4,Ph.d,44000,347000,B,10000,Excellent
12321,12321,12321,Male,Yes,1,Ph.d,42000,414000,B,10000,Excellent
12322,12322,12322,Male,Yes,0,Ph.d,47000,87000,B,10000,Moderate
12323,12323,12323,Male,No,4,Ph.d,23000,164000,C,5000,Moderate
12324,12324,12324,Male,Yes,4,Ph.d,32000,38000,B,10000,Poor
12325,12325,12325,Male,Yes,2,PG,44000,250000,D,2500,Good
12326,12326,12326,Male,No,0,Ph.d,19000,293000,B,10000,Excellent
12327,12327,12327,Male,No,3,PG,47000,411000,B,10000,Excellent
12328,12328,12328,Male,Yes,1,Not Educated,13000,80000,B,10000,Moderate
12329,12329,12329,Male,Yes,4,Ph.d,38000,74000,B,10000,Average
12330,12330,12330,Male,Yes,3,Not Educated,8000,183000,B,10000,Moderate
12331,12331,12331,Female,Yes,2,Ph.d,33000,451000,A,15000,Excellent
12332,12332,12332,Male,Yes,3,Ph.d,43000,321000,B,10000,Good
12333,12333,12333,Male,Yes,3,Ph.d,5000,50000,C,5000,Average
12334,12334,12334,Male,Yes,3,Ph.d,11000,347000,A,15000,Excellent
12335,12335,12335,Female,Yes,5,UG,8000,18000,A,15000,Poor
12336,12336,12336,Male,No,2,Ph.d,25000,192000,D,2500,Good
12337,12337,12337,Male,Yes,1,UG,42000,120000,B,10000,Moderate
12338,12338,12338,Male,Yes,0,Ph.d,28000,382000,B,10000,Excellent
12339,12339,12339,Male,Yes,5,Ph.d,29000,134000,B,10000,Moderate
12340,12340,12340,Male,Yes,5,Ph.d,34000,331000,D,2500,Excellent
12341,12341,12341,Male,Yes,2,Ph.d,22000,129000,B,10000,Moderate
12342,12342,12342,Male,Yes,3,PG,13000,393000,B,10000,Excellent
12343,12343,12343,Male,No,3,Not Educated,36000,289000,B,10000,Good
12344,12344,12344,Male,Yes,0,Ph.d,49000,135000,C,5000,Moderate
12345,12345,12345,Male,Yes,1,Ph.d,6000,361000,B,10000,Excellent
12346,12346,12346,Female,Yes,0,Not Educated,8000,43000,B,10000,Average
12347,12347,12347,Male,Yes,2,Ph.d,38000,451000,C,5000,Excellent
12348,12348,12348,Male,Yes,4,Ph.d,33000,280000,B,10000,Good
12349,12349,12349,Male,No,3,Ph.d,38000,89000,A,15000,Average
12350,12350,12350,Male,No,4,UG,48000,334000,A,15000,Good
12351,12351,12351,Female,Yes,1,Ph.d,16000,425000,C,5000,Excellent
12352,12352,12352,Female,Yes,4,Ph.d,39000,393000,B,10000,Excellent
12353,12353,12353,Male,Yes,2,Ph.d,23000,134000,C,5000,Moderate
12354,12354,12354,Male,No,1,Not Educated,14000,265000,B,10000,Good
12355,12355,12355,Male,Yes,2,Ph.d,6000,370000,A,15000,Excellent
12356,12356,12356,Male,Yes,0,Ph.d,37000,279000,A,15000,Good
12357,12357,12357,Male,No,5,Not Educated,36000,417000,C,5000,Excellent
12358,12358,12358,Male,No,5,PG,22000,196000,B,10000,Moderate
12359,12359,12359,Male,Yes,3,Ph.d,13000,103000,B,10000,Moderate
12360,12360,12360,Male,No,1,Ph.d,30000,326000,B,10000,Excellent
12361,12361,12361,Male,Yes,2,Ph.d,16000,235000,D,2500,Good
12362,12362,12362,Male,No,4,Ph.d,43000,455000,B,10000,Excellent
12363,12363,12363,Male,Yes,2,Ph.d,17000,402000,C,5000,Excellent
12364,12364,12364,Male,Yes,0,Ph.d,34000,236000,C,5000,Good
12365,12365,12365,Male,No,4,Not Educated,47000,385000,B,10000,Excellent
12366,12366,12366,Male,Yes,4,Not Educated,20000,433000,B,10000,Excellent
12367,12367,12367,Male,Yes,0,PG,8000,115000,B,10000,Moderate
12368,12368,12368,Male,Yes,1,Ph.d,20000,303000,B,10000,Excellent
12369,12369,12369,Female,No,2,UG,29000,419000,A,15000,Excellent
12370,12370,12370,Male,Yes,3,Ph.d,33000,258000,B,10000,Good
12371,12371,12371,Female,Yes,4,Ph.d,46000,418000,B,10000,Excellent
12372,12372,12372,Male,Yes,2,Ph.d,32000,290000,B,10000,Good
12373,12373,12373,Male,Yes,4,Ph.d,50000,498000,B,10000,Excellent
12374,12374,12374,Male,Yes,0,PG,33000,93000,B,10000,Moderate
12375,12375,12375,Male,Yes,4,Ph.d,46000,62000,B,10000,Average
12376,12376,12376,Male,Yes,1,Ph.d,26000,329000,B,10000,Excellent
12377,12377,12377,Male,Yes,2,Not Educated,10000,366000,D,2500,Excellent
12378,12378,12378,Male,No,3,Not Educated,23000,140000,B,10000,Moderate
12379,12379,12379,Male,Yes,2,Ph.d,34000,401000,B,10000,Excellent
12380,12380,12380,Male,Yes,3,Ph.d,15000,21000,C,5000,Average
12381,12381,12381,Male,Yes,4,Ph.d,14000,194000,D,2500,Good
12382,12382,12382,Male,Yes,1,Ph.d,12000,81000,B,10000,Moderate
12383,12383,12383,Male,No,1,Not Educated,28000,262000,B,10000,Good
12384,12384,12384,Male,No,4,Ph.d,23000,132000,C,5000,Moderate
12385,12385,12385,Female,Yes,1,Ph.d,35000,39000,A,15000,Average
12386,12386,12386,Male,No,1,UG,45000,404000,A,15000,Excellent
12387,12387,12387,Male,Yes,3,Ph.d,48000,141000,B,10000,Moderate
12388,12388,12388,Female,Yes,5,Ph.d,23000,173000,B,10000,Moderate
12389,12389,12389,Male,Yes,3,Ph.d,39000,40000,B,10000,Average
12390,12390,12390,Male,No,1,UG,24000,336000,B,10000,Excellent
12391,12391,12391,Male,Yes,2,Ph.d,30000,255000,B,10000,Good
12392,12392,12392,Female,Yes,1,UG,48000,481000,B,10000,Excellent
12393,12393,12393,Male,Yes,0,Ph.d,39000,384000,B,10000,Excellent
12394,12394,12394,Male,No,0,Ph.d,39000,486000,D,2500,Excellent
12395,12395,12395,Female,Yes,0,PG,28000,95000,B,10000,Moderate
12396,12396,12396,Female,No,5,UG,24000,222000,C,5000,Good
12397,12397,12397,Male,Yes,0,Ph.d,46000,109000,D,2500,Moderate
12398,12398,12398,Male,No,2,Ph.d,16000,293000,B,10000,Good
12399,12399,12399,Male,Yes,2,PG,44000,335000,D,2500,Excellent
12400,12400,12400,Male,Yes,5,Ph.d,44000,341000,B,10000,Good
12401,12401,12401,Male,Yes,3,Ph.d,29000,394000,A,15000,Excellent
12402,12402,12402,Male,Yes,1,Not Educated,29000,485000,B,10000,Excellent
12403,12403,12403,Male,Yes,1,Ph.d,18000,177000,A,15000,Moderate
12404,12404,12404,Male,Yes,3,Ph.d,14000,476000,C,5000,Excellent
12405,12405,12405,Male,No,4,Ph.d,15000,218000,B,10000,Good
12406,12406,12406,Male,Yes,4,Ph.d,48000,172000,B,10000,Moderate
12407,12407,12407,Male,Yes,0,UG,26000,338000,B,10000,Excellent
12408,12408,12408,Male,Yes,3,Ph.d,40000,72000,B,10000,Average
12409,12409,12409,Male,Yes,2,Ph.d,38000,423000,D,2500,Excellent
12410,12410,12410,Male,Yes,5,Not Educated,14000,164000,B,10000,Moderate
12411,12411,12411,Male,Yes,2,Not Educated,15000,389000,C,5000,Excellent
12412,12412,12412,Female,Yes,0,Ph.d,27000,312000,B,10000,Excellent
12413,12413,12413,Male,No,1,UG,48000,232000,C,5000,Good
12414,12414,12414,Female,Yes,3,PG,18000,137000,C,5000,Moderate
12415,12415,12415,Female,Yes,4,Ph.d,35000,328000,A,15000,Good
12416,12416,12416,Male,Yes,1,PG,10000,301000,B,10000,Good
12417,12417,12417,Female,Yes,1,Ph.d,44000,463000,D,2500,Excellent
12418,12418,12418,Male,Yes,1,Ph.d,26000,214000,B,10000,Good
12419,12419,12419,Male,Yes,0,PG,45000,337000,C,5000,Excellent
12420,12420,12420,Male,Yes,2,UG,46000,232000,B,10000,Good
12421,12421,12421,Female,Yes,2,Ph.d,8000,232000,B,10000,Good
12422,12422,12422,Female,No,3,Ph.d,11000,240000,D,2500,Good
12423,12423,12423,Female,No,0,UG,20000,224000,C,5000,Good
12424,12424,12424,Male,Yes,2,Ph.d,46000,480000,B,10000,Excellent
12425,12425,12425,Female,No,3,Ph.d,41000,62000,B,10000,Average
12426,12426,12426,Female,Yes,3,PG,14000,60000,B,10000,Average
12427,12427,12427,Male,No,1,Ph.d,26000,405000,C,5000,Excellent
12428,12428,12428,Male,Yes,5,Ph.d,39000,391000,B,10000,Excellent
12429,12429,12429,Male,Yes,4,PG,47000,408000,B,10000,Excellent
12430,12430,12430,Female,No,0,Ph.d,16000,332000,B,10000,Excellent
12431,12431,12431,Male,Yes,5,Ph.d,7000,27000,B,10000,Poor
12432,12432,12432,Male,Yes,5,Ph.d,35000,291000,D,2500,Good
12433,12433,12433,Male,No,2,Not Educated,22000,151000,C,5000,Moderate
12434,12434,12434,Male,Yes,1,Not Educated,5000,207000,B,10000,Good
12435,12435,12435,Male,Yes,0,Not Educated,46000,309000,D,2500,Excellent
12436,12436,12436,Male,No,3,Ph.d,33000,82000,A,15000,Average
12437,12437,12437,Male,Yes,4,PG,22000,285000,D,2500,Good
12438,12438,12438,Male,No,3,Ph.d,7000,175000,A,15000,Moderate
12439,12439,12439,Male,No,0,Ph.d,50000,245000,C,5000,Good
12440,12440,12440,Female,Yes,4,Ph.d,23000,367000,B,10000,Excellent
12441,12441,12441,Male,No,3,Not Educated,34000,139000,B,10000,Moderate
12442,12442,12442,Female,No,4,UG,21000,340000,A,15000,Good
12443,12443,12443,Female,Yes,2,Ph.d,26000,165000,B,10000,Moderate
12444,12444,12444,Male,No,1,UG,41000,254000,B,10000,Good
12445,12445,12445,Female,Yes,3,UG,7000,467000,B,10000,Excellent
12446,12446,12446,Male,No,2,Ph.d,45000,377000,C,5000,Excellent
12447,12447,12447,Male,Yes,1,Ph.d,38000,279000,B,10000,Good
12448,12448,12448,Female,Yes,1,Ph.d,37000,358000,B,10000,Excellent
12449,12449,12449,Male,Yes,3,Ph.d,35000,284000,B,10000,Good
12450,12450,12450,Female,Yes,1,PG,30000,434000,B,10000,Excellent
12451,12451,12451,Male,Yes,1,Ph.d,14000,268000,A,15000,Good
12452,12452,12452,Male,No,2,UG,42000,197000,A,15000,Good
12453,12453,12453,Male,No,1,Ph.d,28000,495000,B,10000,Excellent
12454,12454,12454,Male,No,1,Ph.d,38000,155000,B,10000,Moderate
12455,12455,12455,Male,No,0,UG,22000,183000,C,5000,Good
12456,12456,12456,Male,Yes,5,Ph.d,26000,124000,B,10000,Moderate
12457,12457,12457,Male,Yes,3,Ph.d,24000,182000,C,5000,Good
12458,12458,12458,Male,No,2,Not Educated,26000,236000,B,10000,Good
12459,12459,12459,Female,Yes,5,Ph.d,24000,490000,A,15000,Excellent
12460,12460,12460,Male,Yes,1,Ph.d,20000,271000,D,2500,Good
12461,12461,12461,Female,No,0,Ph.d,49000,464000,B,10000,Excellent
12462,12462,12462,Male,Yes,3,UG,32000,371000,B,10000,Excellent
12463,12463,12463,Male,No,1,PG,43000,204000,A,15000,Good
12464,12464,12464,Male,No,2,Ph.d,47000,481000,B,10000,Excellent
12465,12465,12465,Female,Yes,0,Ph.d,19000,467000,B,10000,Excellent
12466,12466,12466,Male,Yes,5,Not Educated,23000,365000,B,10000,Excellent
12467,12467,12467,Male,No,1,Ph.d,31000,120000,D,2500,Moderate
12468,12468,12468,Male,Yes,4,Ph.d,6000,215000,B,10000,Good
12469,12469,12469,Female,Yes,1,Ph.d,43000,59000,B,10000,Average
12470,12470,12470,Male,Yes,2,Ph.d,8000,76000,B,10000,Average
12471,12471,12471,Male,Yes,1,Ph.d,5000,335000,B,10000,Excellent
12472,12472,12472,Female,No,5,PG,8000,71000,B,10000,Average
12473,12473,12473,Male,Yes,0,UG,27000,437000,A,15000,Excellent
12474,12474,12474,Male,No,1,Ph.d,40000,424000,D,2500,Excellent
12475,12475,12475,Male,Yes,1,Ph.d,46000,125000,A,15000,Moderate
12476,12476,12476,Male,Yes,3,UG,28000,135000,A,15000,Moderate
12477,12477,12477,Female,Yes,1,Ph.d,44000,380000,C,5000,Excellent
12478,12478,12478,Male,Yes,4,Ph.d,33000,171000,D,2500,Moderate
12479,12479,12479,Male,Yes,2,Not Educated,16000,228000,B,10000,Good
12480,12480,12480,Male,No,3,Ph.d,40000,97000,B,10000,Moderate
12481,12481,12481,Female,Yes,3,Not Educated,5000,53000,D,2500,Average
12482,12482,12482,Female,Yes,4,Ph.d,6000,170000,B,10000,Moderate
12483,12483,12483,Male,Yes,2,Ph.d,48000,306000,A,15000,Good
12484,12484,12484,Male,No,5,Ph.d,20000,265000,B,10000,Good
12485,12485,12485,Male,No,5,Ph.d,39000,393000,B,10000,Excellent
12486,12486,12486,Male,Yes,1,Ph.d,12000,352000,B,10000,Excellent
12487,12487,12487,Female,Yes,1,Ph.d,31000,341000,B,10000,Excellent
12488,12488,12488,Male,Yes,5,Ph.d,29000,56000,B,10000,Average
12489,12489,12489,Female,Yes,4,Ph.d,42000,88000,B,10000,Average
12490,12490,12490,Male,No,1,Ph.d,6000,177000,B,10000,Good
12491,12491,12491,Male,Yes,5,Ph.d,11000,453000,A,15000,Excellent
12492,12492,12492,Male,Yes,5,Ph.d,13000,60000,B,10000,Average
12493,12493,12493,Male,Yes,2,Ph.d,35000,198000,C,5000,Good
12494,12494,12494,Male,No,1,UG,21000,342000,A,15000,Excellent
12495,12495,12495,Male,Yes,4,PG,15000,467000,B,10000,Excellent
12496,12496,12496,Male,Yes,1,Ph.d,18000,283000,B,10000,Good
12497,12497,12497,Female,Yes,4,UG,30000,204000,B,10000,Moderate
12498,12498,12498,Male,No,4,Ph.d,48000,251000,B,10000,Good
12499,12499,12499,Female,Yes,4,Ph.d,30000,359000,A,15000,Excellent
12500,12500,12500,Male,No,1,UG,41000,304000,D,2500,Excellent
12501,12501,12501,Male,Yes,1,Ph.d,39000,323000,B,10000,Excellent
12502,12502,12502,Male,Yes,2,Ph.d,35000,488000,B,10000,Excellent
12503,12503,12503,Male,Yes,5,Ph.d,27000,97000,B,10000,Average
12504,12504,12504,Male,Yes,1,Ph.d,13000,118000,B,10000,Moderate
12505,12505,12505,Male,Yes,2,Ph.d,29000,176000,B,10000,Moderate
12506,12506,12506,Male,Yes,0,Ph.d,15000,289000,B,10000,Good
12507,12507,12507,Male,Yes,5,Ph.d,16000,168000,B,10000,Moderate
12508,12508,12508,Female,No,0,Ph.d,28000,373000,B,10000,Excellent
12509,12509,12509,Female,No,5,Ph.d,43000,193000,A,15000,Moderate
12510,12510,12510,Male,Yes,5,Ph.d,38000,51000,B,10000,Poor
12511,12511,12511,Male,Yes,5,Ph.d,30000,181000,D,2500,Good
12512,12512,12512,Male,Yes,3,Ph.d,16000,101000,B,10000,Moderate
12513,12513,12513,Male,Yes,4,PG,31000,132000,D,2500,Moderate
12514,12514,12514,Male,No,2,UG,27000,152000,D,2500,Moderate
12515,12515,12515,Male,Yes,2,Not Educated,42000,135000,D,2500,Moderate
12516,12516,12516,Male,Yes,5,Ph.d,20000,64000,B,10000,Average
12517,12517,12517,Female,No,0,UG,45000,342000,B,10000,Excellent
12518,12518,12518,Male,Yes,2,Ph.d,33000,179000,B,10000,Moderate
12519,12519,12519,Male,Yes,5,Ph.d,14000,23000,B,10000,Poor
12520,12520,12520,Male,Yes,0,Ph.d,19000,431000,B,10000,Excellent
12521,12521,12521,Female,No,2,Ph.d,12000,228000,B,10000,Good
12522,12522,12522,Male,Yes,4,Ph.d,44000,406000,D,2500,Excellent
12523,12523,12523,Female,Yes,2,UG,29000,113000,B,10000,Moderate
12524,12524,12524,Male,Yes,0,PG,12000,376000,D,2500,Excellent
12525,12525,12525,Female,Yes,2,Ph.d,20000,444000,D,2500,Excellent
12526,12526,12526,Male,Yes,1,Ph.d,38000,363000,B,10000,Excellent
12527,12527,12527,Male,Yes,2,Ph.d,34000,326000,B,10000,Excellent
12528,12528,12528,Male,Yes,3,Ph.d,21000,459000,D,2500,Excellent
12529,12529,12529,Male,No,2,PG,49000,152000,B,10000,Moderate
12530,12530,12530,Male,Yes,2,UG,33000,295000,C,5000,Good
12531,12531,12531,Male,Yes,1,Ph.d,31000,460000,B,10000,Excellent
12532,12532,12532,Female,No,1,Ph.d,14000,467000,B,10000,Excellent
12533,12533,12533,Male,Yes,1,Ph.d,7000,377000,B,10000,Excellent
12534,12534,12534,Female,Yes,0,Ph.d,38000,66000,C,5000,Moderate
12535,12535,12535,Male,No,0,Ph.d,10000,16000,B,10000,Average
12536,12536,12536,Female,No,1,Not Educated,21000,196000,D,2500,Good
12537,12537,12537,Male,Yes,3,UG,16000,242000,B,10000,Good
12538,12538,12538,Female,Yes,3,UG,50000,110000,B,10000,Moderate
12539,12539,12539,Male,Yes,4,Ph.d,13000,60000,D,2500,Average
12540,12540,12540,Male,Yes,5,Not Educated,15000,66000,C,5000,Average
12541,12541,12541,Male,Yes,1,Ph.d,39000,358000,D,2500,Excellent
12542,12542,12542,Male,No,0,Ph.d,38000,277000,B,10000,Good
12543,12543,12543,Male,Yes,5,Ph.d,28000,279000,A,15000,Good
12544,12544,12544,Male,Yes,3,Not Educated,33000,418000,C,5000,Excellent
12545,12545,12545,Male,No,4,Not Educated,6000,121000,B,10000,Moderate
12546,12546,12546,Male,Yes,3,PG,14000,81000,B,10000,Average
12547,12547,12547,Male,Yes,4,Ph.d,39000,382000,B,10000,Excellent
12548,12548,12548,Male,Yes,4,Ph.d,15000,162000,B,10000,Moderate
12549,12549,12549,Male,Yes,2,Ph.d,43000,106000,C,5000,Moderate
12550,12550,12550,Male,Yes,3,UG,45000,356000,B,10000,Excellent
12551,12551,12551,Male,No,1,Not Educated,23000,192000,B,10000,Good
12552,12552,12552,Female,No,1,Ph.d,12000,323000,B,10000,Excellent
12553,12553,12553,Female,No,3,Ph.d,8000,263000,B,10000,Good
12554,12554,12554,Male,Yes,1,Ph.d,43000,118000,D,2500,Moderate
12555,12555,12555,Male,Yes,2,PG,50000,337000,B,10000,Excellent
12556,12556,12556,Male,Yes,2,UG,7000,440000,D,2500,Excellent
12557,12557,12557,Female,Yes,3,Ph.d,14000,326000,D,2500,Excellent
12558,12558,12558,Female,No,0,Ph.d,20000,327000,B,10000,Excellent
12559,12559,12559,Male,Yes,1,Ph.d,21000,488000,A,15000,Excellent
12560,12560,12560,Male,No,2,Ph.d,18000,159000,B,10000,Moderate
12561,12561,12561,Male,Yes,5,Ph.d,32000,177000,B,10000,Moderate
12562,12562,12562,Male,Yes,4,PG,28000,442000,A,15000,Excellent
12563,12563,12563,Male,Yes,2,UG,45000,268000,B,10000,Good
12564,12564,12564,Male,Yes,2,Ph.d,43000,137000,D,2500,Moderate
12565,12565,12565,Male,Yes,5,PG,49000,122000,C,5000,Moderate
12566,12566,12566,Male,No,5,Ph.d,49000,351000,B,10000,Excellent
12567,12567,12567,Male,Yes,3,Ph.d,11000,350000,B,10000,Excellent
12568,12568,12568,Male,No,3,Ph.d,31000,498000,A,15000,Excellent
12569,12569,12569,Male,Yes,3,Ph.d,31000,226000,B,10000,Good
12570,12570,12570,Male,No,1,Not Educated,30000,323000,A,15000,Excellent
12571,12571,12571,Male,Yes,0,Not Educated,12000,128000,D,2500,Moderate
12572,12572,12572,Female,Yes,2,Not Educated,35000,202000,B,10000,Good
12573,12573,12573,Male,Yes,0,Ph.d,39000,71000,D,2500,Moderate
12574,12574,12574,Male,No,0,Ph.d,50000,104000,B,10000,Moderate
12575,12575,12575,Female,Yes,1,Ph.d,46000,341000,B,10000,Excellent
12576,12576,12576,Female,Yes,2,Ph.d,20000,279000,B,10000,Good
12577,12577,12577,Male,Yes,2,Ph.d,37000,466000,C,5000,Excellent
12578,12578,12578,Male,Yes,2,Ph.d,45000,471000,B,10000,Excellent
12579,12579,12579,Female,Yes,1,Ph.d,44000,133000,C,5000,Moderate
12580,12580,12580,Male,No,2,Not Educated,38000,170000,B,10000,Moderate
12581,12581,12581,Female,Yes,2,Not Educated,49000,199000,C,5000,Good
12582,12582,12582,Male,Yes,3,Not Educated,32000,409000,B,10000,Excellent
12583,12583,12583,Male,Yes,0,Ph.d,37000,367000,B,10000,Excellent
12584,12584,12584,Male,Yes,2,Ph.d,22000,483000,D,2500,Excellent
12585,12585,12585,Male,Yes,3,UG,8000,278000,C,5000,Good
12586,12586,12586,Female,No,2,Not Educated,43000,399000,C,5000,Excellent
12587,12587,12587,Female,Yes,2,Not Educated,17000,165000,B,10000,Moderate
12588,12588,12588,Male,No,5,Ph.d,17000,348000,B,10000,Excellent
12589,12589,12589,Male,Yes,4,PG,7000,75000,A,15000,Average
12590,12590,12590,Male,Yes,1,Ph.d,35000,87000,B,10000,Moderate
12591,12591,12591,Male,Yes,0,Ph.d,35000,174000,B,10000,Good
12592,12592,12592,Female,No,0,Not Educated,21000,124000,C,5000,Moderate
12593,12593,12593,Male,Yes,3,Ph.d,9000,150000,B,10000,Moderate
12594,12594,12594,Male,Yes,5,Not Educated,43000,236000,B,10000,Good
12595,12595,12595,Male,Yes,3,Not Educated,16000,209000,B,10000,Good
12596,12596,12596,Male,Yes,4,Ph.d,48000,487000,D,2500,Excellent
12597,12597,12597,Male,Yes,1,Ph.d,19000,92000,B,10000,Moderate
12598,12598,12598,Male,Yes,1,Ph.d,34000,438000,B,10000,Excellent
12599,12599,12599,Male,Yes,2,Ph.d,10000,394000,B,10000,Excellent
12600,12600,12600,Male,Yes,1,Ph.d,35000,396000,B,10000,Excellent
12601,12601,12601,Male,Yes,3,Ph.d,10000,81000,D,2500,Moderate
12602,12602,12602,Male,Yes,3,Ph.d,17000,284000,B,10000,Good
12603,12603,12603,Male,No,0,Ph.d,9000,421000,B,10000,Excellent
12604,12604,12604,Male,Yes,4,Ph.d,40000,123000,B,10000,Moderate
12605,12605,12605,Male,Yes,1,Ph.d,34000,191000,B,10000,Good
12606,12606,12606,Male,Yes,2,Ph.d,25000,376000,A,15000,Excellent
12607,12607,12607,Male,Yes,5,Ph.d,38000,147000,A,15000,Moderate
12608,12608,12608,Male,Yes,5,Not Educated,43000,353000,B,10000,Excellent
12609,12609,12609,Male,Yes,3,Ph.d,18000,219000,B,10000,Good
12610,12610,12610,Male,No,0,Ph.d,35000,462000,B,10000,Excellent
12611,12611,12611,Female,No,1,Ph.d,22000,51000,B,10000,Average
12612,12612,12612,Male,Yes,0,PG,28000,33000,B,10000,Average
12613,12613,12613,Male,Yes,0,Not Educated,32000,494000,B,10000,Excellent
12614,12614,12614,Female,No,0,Ph.d,11000,42000,B,10000,Average
12615,12615,12615,Male,Yes,4,Ph.d,16000,220000,B,10000,Good
12616,12616,12616,Male,Yes,3,Ph.d,10000,167000,C,5000,Moderate
12617,12617,12617,Male,Yes,0,Not Educated,30000,466000,A,15000,Excellent
12618,12618,12618,Female,Yes,3,PG,28000,71000,A,15000,Average
12619,12619,12619,Male,Yes,0,Ph.d,42000,128000,B,10000,Moderate
12620,12620,12620,Male,No,1,Ph.d,39000,437000,D,2500,Excellent
12621,12621,12621,Male,Yes,4,PG,39000,454000,B,10000,Excellent
12622,12622,12622,Male,No,3,Ph.d,30000,282000,A,15000,Good
12623,12623,12623,Female,Yes,3,UG,21000,251000,A,15000,Good
12624,12624,12624,Male,Yes,3,UG,27000,347000,B,10000,Excellent
12625,12625,12625,Female,Yes,5,UG,48000,152000,A,15000,Moderate
12626,12626,12626,Male,Yes,2,Ph.d,34000,477000,B,10000,Excellent
12627,12627,12627,Male,Yes,3,PG,11000,449000,B,10000,Excellent
12628,12628,12628,Male,No,3,Ph.d,7000,218000,D,2500,Good
12629,12629,12629,Male,Yes,1,Ph.d,44000,184000,B,10000,Good
12630,12630,12630,Male,No,5,PG,16000,160000,C,5000,Moderate
12631,12631,12631,Male,Yes,2,Ph.d,17000,205000,B,10000,Good
12632,12632,12632,Male,Yes,3,Not Educated,35000,93000,B,10000,Moderate
12633,12633,12633,Male,Yes,1,Ph.d,37000,70000,A,15000,Average
